ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Task,ActorGender,Direction,Ostensiveness
Lukas,3,7,5690,6230,542,834.6,429.1,5227,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,8,6272,6392,122,687.9,636.7,5205,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,4,1,4,474,472,831.1,515.8,5583,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,2,504,838,336,831.2,434.5,5611,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,3,856,1766,912,855.3,436.9,5362,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,4,1820,1964,146,861.2,689.9,5719,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,5,1988,2538,552,843,657.5,5820,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,6,2654,4092,1440,834.8,674.1,5914,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,7,4148,4258,112,829.5,479.8,5893,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,8,4284,4984,702,818.2,414.5,5642,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,9,5178,5258,82,831,742.2,5575,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,10,5280,6406,1128,823.5,673.3,5716,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,5,1,10,484,476,825.8,526.6,5802,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,2,512,926,416,819.7,443.1,5705,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,3,946,1538,594,826.1,424.9,5343,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,4,1670,1990,322,839.3,412.5,5372,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,5,2008,2758,752,830.4,433.9,5641,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,6,2808,3126,320,867.9,656.6,5631,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,7,3154,3696,544,846.3,685.6,5648,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,8,3754,5788,2036,852,412.2,5511,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,9,5922,6038,118,870.6,449.5,5713,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,10,6062,6400,340,848.1,422.1,5743,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,6,1,4,470,468,867.3,512,5896,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,2,514,1366,854,856,407.6,5908,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,3,1482,2368,888,856.7,419.5,5881,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,4,2426,2616,192,813.7,702.5,5698,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,5,2642,2818,178,819,652.7,5778,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,6,2990,4008,1020,831.1,668.1,6032,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,7,4062,4144,84,842.8,509.3,5940,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,8,4186,4628,444,834.4,408.7,5713,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,9,4654,4860,208,840.9,396,5390,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,10,5016,5888,874,836.2,376.1,5487,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,11,5952,6070,120,831.2,716.7,5721,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,6,12,6108,6392,286,832.4,678.7,5770,RIGHT,Social Engagement,Male,First person,Ostensive
Lukas,7,1,4,472,470,969.5,507.3,6284,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,2,500,1592,1094,904.4,413,6385,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,3,1640,1826,188,869.3,625.2,6562,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,4,1884,2360,478,889.4,404.2,6529,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,5,2374,3136,764,892.5,407,6597,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,6,3186,3782,598,913.3,689,6684,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,7,3914,4032,120,918.5,650.6,6244,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,8,4084,4384,302,892.2,451.1,6188,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,9,4400,5964,1566,857.5,430.9,6248,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,7,10,6016,6396,382,871.9,684.4,6483,RIGHT,Social Engagement,Female,First person,Non-ostensive
Lukas,8,1,4,470,468,907.2,498.1,6749,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,2,498,734,238,896.2,436.3,6766,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,3,762,1100,340,871.5,451,6465,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,4,1118,1920,804,859.3,433.8,6339,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,5,1964,2610,648,772.3,594.6,6364,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,6,2658,3870,1214,885.2,436.6,6376,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,7,3926,4114,190,697,685.6,6424,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,8,4142,4894,754,711.4,649.5,6396,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,9,4952,5276,326,890.5,430,6141,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,10,5286,5714,430,878.3,427.9,6120,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,11,5844,6076,234,894.4,410.1,6128,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,8,12,6094,6392,300,885.4,414.6,6142,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,1,1,38,224,188,921.3,746.1,7124,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,2,270,512,244,649.4,383.3,7193,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,3,540,690,152,784.1,419.7,7282,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,4,704,1034,332,797.7,438,7373,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,5,1046,1470,426,790.6,426.3,7236,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,6,1484,1898,416,793.7,410.5,7140,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,7,1926,2126,202,801.2,551.1,7257,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,8,2144,2852,710,802.4,601.1,7317,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,9,2892,3090,200,805.8,397.2,7295,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,10,3104,4252,1150,811,449.5,7232,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,11,4296,5950,1656,830.1,650.6,7162,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,1,12,5990,6448,460,809,438.3,7088,RIGHT,Social Engagement,Male,First person,Ostensive
mateusz,2,1,24,172,150,819.6,571.1,7229,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,2,196,464,270,733.7,534.1,6915,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,3,490,684,196,787.8,469.2,7092,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,4,692,802,112,788.1,455.6,7163,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,5,944,1094,152,727.8,651,7195,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,6,1106,1162,58,724.8,612,7254,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,7,1194,2966,1774,803.6,432.7,7120,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,8,3008,3182,176,649.6,671,7129,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,9,3192,4280,1090,655.5,641,7229,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,10,4292,4460,170,684.8,629.6,7272,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,11,4502,4728,228,808,445.4,7198,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,12,4736,5132,398,814.3,433.3,7166,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,13,5144,5402,260,818.1,414.8,7069,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,14,5412,6050,640,816,427.3,7066,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,2,15,6062,6378,318,829.6,413.7,6968,RIGHT,Social Engagement,Male,Third person,Ostensive
mateusz,3,1,4,26,24,786.9,706.7,7380,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,2,60,470,412,775.1,488.6,7220,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,3,490,642,154,802.3,451.5,7350,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,4,652,830,180,805.2,438.6,7398,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,5,866,1040,176,738.6,616.6,7424,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,6,1050,1634,586,756.7,591.2,7439,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,7,1650,1706,58,761.9,558.6,7525,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,8,1738,3858,2122,815,425.3,7519,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,9,3870,4150,282,809.1,422,7489,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,10,4192,6182,1992,655.2,644.2,7471,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,11,6224,6392,170,811.6,430.7,7567,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,4,1,4,458,456,927.7,499.2,7528,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,2,482,624,144,832.7,450.6,7618,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,3,636,1322,688,805.8,429.2,7603,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,4,1336,1764,430,804.4,410.1,7617,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,5,1802,1914,114,743,581.1,7604,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,6,1928,2548,622,732.3,606.3,7641,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,7,2556,3092,538,719.7,615.4,7657,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,8,3126,3278,154,649.3,669.2,7680,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,9,3298,4300,1004,646.9,642.7,7597,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,10,4340,4562,224,796.7,453.9,7578,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,11,4576,5188,614,800.2,413.2,7608,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,12,5232,5396,166,662.6,645.7,7606,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,13,5406,5962,558,647.2,642.3,7611,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,14,5990,6164,176,768.9,557.7,7598,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,15,6184,6316,134,813.4,535.6,7598,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,16,6348,6400,54,797.8,416.6,7579,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,5,1,206,302,98,712.7,510.6,7663,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,2,320,482,164,675.7,470.7,7662,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,3,510,658,150,825.5,466.4,7751,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,4,676,1070,396,824.2,431.3,7813,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,5,1080,1732,654,827.4,419.1,7841,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,6,1772,1900,130,829.8,672.6,7731,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,7,1914,2216,304,820.2,634.5,7673,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,8,2226,2696,472,793.9,624.5,7723,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,9,2708,3308,602,821.1,630.9,7808,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,10,3364,3486,124,815.7,349.1,7759,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,11,3508,3894,388,809.4,428.6,7781,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,12,3906,4296,392,810,401.1,7756,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,13,4308,4944,638,808,425.5,7714,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,14,4976,5154,180,848.5,558.3,7656,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,15,5180,6390,1212,833.9,647.5,7698,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,6,1,68,120,54,816.3,617,7362,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,2,144,460,318,744.1,524.6,7386,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,3,486,702,218,814.1,434.6,7543,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,4,722,1492,772,807.6,408.1,7511,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,5,1506,1992,488,808.8,398.4,7607,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,6,2020,2528,510,818.5,513.4,7752,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,7,2558,2736,180,836.7,667.1,7828,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,8,2754,4004,1252,825.7,623.6,7881,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,9,4048,4820,774,814,410.8,7851,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,10,4834,5550,718,812.9,390.6,7758,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,11,5564,5714,152,803.2,419.4,7732,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,12,5760,5886,128,827.5,713.6,7746,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,13,5900,6066,168,832.7,673.3,7686,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,14,6076,6394,320,829.3,650.8,7572,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,7,1,4,468,466,904.3,507.1,7802,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,2,492,624,134,836.2,446,7811,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,3,638,1288,652,826.9,439,7767,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,4,1462,2260,800,822.4,435.9,7604,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,5,2296,2462,168,738,600.3,7324,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,6,2480,2726,248,694,650.5,7383,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,7,2738,3300,564,668.3,656.7,7509,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,8,3314,3558,246,691.2,638.3,7443,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,9,3576,3746,172,751.1,640.4,7454,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,10,3766,3958,194,808.5,639.9,7488,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,11,3986,4118,134,831.6,574.9,7473,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,12,4150,4698,550,818,441.3,7470,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,13,4708,6384,1678,820.3,442,7300,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,8,1,118,168,52,822.4,607.2,7200,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,2,194,482,290,718.7,552.2,7137,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,3,504,642,140,797.8,533.3,7286,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,4,664,1046,384,804.2,462.2,7271,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,5,1060,2100,1042,790.8,418.8,7511,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,6,2146,2212,68,821.7,737.5,7767,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,7,2236,2508,274,823,664.2,7745,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,8,2518,3112,596,808.1,649.4,7748,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,9,3120,3984,866,813.3,657,7757,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,10,4026,4242,218,812,433.8,7714,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,11,4258,5020,764,799.8,401.6,7674,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,12,5066,5252,188,821.9,636.2,7692,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,13,5262,5478,218,814,647,7726,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,14,5520,5640,122,792.8,420.6,7759,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,15,5656,5852,198,803,402.9,7784,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,16,5864,6390,528,793.6,388,7768,RIGHT,Social Engagement,Female,First person,Ostensive
Mikkel,1,1,4,612,610,749.2,443.6,6786,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,2,648,808,162,828.9,505.4,6816,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,3,834,962,130,783.7,525.7,6627,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,4,988,1176,190,803.6,449.2,6624,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,5,1188,2284,1098,805.1,433.4,6663,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,6,2334,2512,180,758.3,632.8,6661,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,7,2524,3012,490,742.3,630,6711,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,8,3046,3194,150,822.9,454.8,6706,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,9,3206,3466,262,823.6,426.3,6715,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,10,3520,3660,142,686,603.3,6785,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,11,3684,3968,286,627.6,647,7012,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,12,3980,6446,2468,654.2,661,7002,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,2,1,4,474,472,885.8,525.2,7194,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,2,500,640,142,848.5,467.9,7177,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,3,656,968,314,828.6,442.8,6850,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,4,1018,1144,128,846,642.6,6789,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,5,1160,2198,1040,828.3,635.9,6881,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,6,2232,2438,208,854.6,448.2,6899,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,7,2452,2712,262,841.5,429.4,6922,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,8,2754,4502,1750,830.1,674.9,6989,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,9,4538,4644,108,851.5,461.8,6904,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,10,4664,5812,1150,839.8,420.5,6799,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,11,5858,6058,202,863.3,652.5,6914,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,12,6078,6392,316,821,671.4,7006,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,3,1,4,380,378,952.1,532.2,7154,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,2,418,602,186,812,523.1,7306,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,3,626,794,170,815.7,465.6,7120,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,4,806,1482,678,826.3,434.5,6858,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,5,1518,1684,168,786.4,555.6,6927,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,6,1710,2720,1012,743.2,619.7,6922,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,7,2762,2874,114,864.5,477.1,6871,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,8,2896,3264,370,836.3,444.6,6859,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,9,3320,3470,152,716.4,603.9,6849,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,10,3496,5272,1778,659.4,658.3,7023,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,11,5308,5442,136,786.6,581.1,7081,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,12,5474,6388,916,824.6,432,7038,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,4,1,58,532,476,817.2,498.1,7277,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,2,558,1854,1298,814.8,419.6,6881,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,3,1896,2068,174,842.9,537.8,7215,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,4,2098,3074,978,810.8,632.5,7280,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,5,3106,3260,156,869.3,580.1,7381,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,6,3290,3502,214,791.2,669.4,7461,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,7,3550,4006,458,840,428,7422,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,8,4024,6046,2024,838.5,420.1,7612,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,9,6066,6392,328,831.5,462.6,7550,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,5,1,4,298,296,993.8,480.2,8063,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,2,338,642,306,852,444.3,8072,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,3,662,916,256,849.1,402.1,7887,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,4,930,1268,340,850.5,376.6,7780,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,5,1278,2374,1098,862.4,390.1,7817,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,6,2426,2974,550,861.3,643.2,7775,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,7,2996,3916,922,839.4,625.3,7794,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,8,3952,4194,244,839.6,429.4,7709,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,9,4212,5730,1520,841.8,382.1,7862,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,10,5770,5898,130,747.2,316,7911,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,11,5942,6216,276,871.4,395.1,7906,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,12,6298,6338,42,-373,-523.8,7571,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,6,1,4,210,208,966.8,483.1,7840,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,2,242,502,262,767.5,432.8,7870,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,3,528,1782,1256,855.3,401.9,7402,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,4,1824,2020,198,794.2,604.5,7204,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,5,2040,2862,824,770.9,605.1,7317,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,6,2890,3856,968,665.4,616.1,7364,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,7,3896,3998,104,809.1,527.7,6988,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,8,4026,5574,1550,825.8,415.8,6774,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,9,5614,5734,122,741.8,487.8,7081,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,10,5770,6106,338,714.1,614.3,7133,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,11,6126,6386,262,678.9,632.9,7086,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,7,1,4,484,482,742.6,484.7,7550,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,2,514,864,352,849.8,414.3,7418,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,3,884,1838,956,835.8,389.4,7200,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,4,1876,2038,164,832.2,582,7276,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,5,2054,2804,752,835.2,613.3,7230,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,6,2842,2972,132,860.7,426.5,7026,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,7,2992,3554,564,850.7,392,7018,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,8,3604,4532,930,838.4,610.3,7378,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,9,4580,4840,262,830.1,388.8,7587,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,10,4852,6028,1178,815.7,390.8,7541,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,11,6054,6176,124,899.2,419,7500,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,12,6200,6396,198,833.3,405.8,7442,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,8,1,4,372,370,868.8,489.3,7609,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,2,402,512,112,760.3,445.9,7710,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,3,540,746,208,852.5,420.8,7526,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,4,758,1304,548,833.4,420.4,7185,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,5,1530,2380,852,862.6,426.6,7263,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,6,2432,3876,1446,688.7,640.2,7422,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,7,3900,4088,190,727.1,597.1,7388,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,8,4124,5290,1168,839.7,411.8,7505,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,9,5846,5976,132,933.3,604.3,7485,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,10,6016,6136,122,819.1,563,7479,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,11,6176,6388,214,663.9,634.7,7549,LEFT,Social Engagement,Male,Third person,Non-ostensive
