ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction.x,Amplitude,EyeUsed,Task,ActorGender,Direction.y,Ostensiveness
sab,5,7,4700,4712,14,815,484.6,808.70,455.20,63.19,49.52,false,UP,0.77,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,8,5724,5730,8,803.2,457.4,816.70,455.00,39.27,35.13,false,.,0.29,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,6,1,82,98,18,875.4,542,810.20,546.10,99.6,70.37,false,LEFT,1.37,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,2,386,390,6,808.7,545.4,799.90,548.60,36.09,34.52,false,.,0.20,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,3,560,586,28,795.9,547.6,821.80,455.80,140.12,84.05,false,UP,2.41,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,4,1262,1304,44,807.7,464.2,809.60,701.60,243.98,135.65,false,DOWN,5.95,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,5,2928,2966,40,789.7,670.8,840.60,439.90,254.14,148.76,false,UP,5.92,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,6,3140,3146,8,833.6,458.9,824.00,452.10,33.12,30.92,false,.,0.27,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,7,5870,5874,6,815.8,453,808.30,456.30,31.25,29.58,false,.,0.18,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,8,6024,6074,52,814.3,457.7,818.60,740.10,217.17,134.74,false,DOWN,7.05,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,9,6260,6272,14,813.1,720.3,823.20,697.70,49.44,41.5,false,UP,0.59,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,7,1,504,518,16,749.9,556.8,789.70,554.70,62.78,51.49,false,RIGHT,0.83,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,2,630,654,26,780.3,546.6,815.50,459.80,149.74,87.98,false,UP,2.33,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,3,886,898,14,800.9,460.8,806.90,434.40,56.39,42.2,false,UP,0.69,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,4,2538,2594,58,812.6,432.2,755.70,632.50,176.74,110.18,false,DOWN,5.21,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,5,2812,2832,22,738.7,637.8,675.40,675.20,115.52,72.63,false,LEFT,1.60,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,6,3190,3194,6,655.3,683.7,646.60,685.00,33.06,31.5,false,.,0.18,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,7,3932,3948,18,645,681.9,692.00,664.80,78.27,57.58,false,RIGHT,1.05,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,8,4278,4318,42,684.8,657,828.60,463.00,207.86,137.83,false,UP,5.73,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,9,4738,4742,6,815.7,448.8,813.80,440.10,36.09,34.38,false,.,0.23,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,10,5772,5778,8,812.2,425.9,823.20,433.00,40.11,36.57,false,.,0.30,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,8,1,294,306,14,829.6,530.5,792.40,522.50,68.77,55.2,false,LEFT,0.80,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,2,492,508,18,790.6,517.7,806.00,469.00,93.26,68.21,false,UP,1.29,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,3,676,868,194,806.6,466.2,820.90,511.70,478.27,202.79,true,DOWN,1.20,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,4,1134,1148,16,820,453.9,797.20,481.90,69.38,54.1,false,DOWN,0.86,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,5,1414,1428,16,800.6,482.9,807.90,448.40,73.94,52.56,false,UP,0.90,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,6,1868,1912,46,802.2,459.6,730.30,692.70,232.18,131.94,false,DOWN,6.04,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,7,2354,2370,18,724.4,664.2,667.80,671.10,90.65,62.19,false,LEFT,1.18,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,8,2648,2652,6,659.7,673.2,651.10,673.90,32.84,31.22,false,.,0.18,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,9,2956,3008,54,649,678.4,813.20,478.70,297.62,138.73,false,UP,6.05,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,10,3262,3270,10,821,474.3,830.10,458.10,50.78,44.46,false,.,0.46,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,1,1,62,112,52,852.9,330.9,709.1,423.4,310.88,117.74,false,LEFT,3.88,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,2,508,540,34,716.9,423.1,822.7,421,209.99,91.47,false,RIGHT,2.23,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,3,754,922,170,837.8,434.6,829.5,407.1,1609.16,498.63,true,UP,0.73,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,4,1114,1126,14,825.7,401.2,864.8,395.6,69.74,52.53,false,RIGHT,0.84,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,5,1906,1922,18,866.7,397,877.8,411.3,46.24,37.61,false,.,0.44,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,6,2058,2114,58,866.8,408.7,825.3,664.1,406.58,146.07,false,DOWN,6.52,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,7,2222,2240,20,825.2,642.1,854.6,589.4,111.58,66.7,false,UP,1.45,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,8,2764,2786,24,837.9,579.5,822,663.5,141.21,86.98,false,DOWN,2.12,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,9,3414,3426,14,844,653,869.4,631.2,63.05,50.86,false,UP,0.75,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,10,3838,3856,20,862.4,637.7,847.6,618.2,57.66,39.08,false,UP,0.57,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,11,4046,4070,26,853.5,611.4,850.7,493.4,203.56,112.71,false,UP,2.98,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,12,4296,4330,36,834,495,839.3,373.4,283.53,116.2,false,UP,3.14,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,13,4764,4820,58,835.7,384.7,869.9,628,382.88,139.2,false,DOWN,6.23,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,2,1,60,96,38,813.8,574.6,828.3,442.6,311.29,132.17,false,UP,3.38,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,2,456,480,26,855.4,442,825.5,356.8,170.3,88.27,false,UP,2.3,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,3,770,774,6,846.5,390.5,855.6,389.6,35.17,33.66,false,.,0.19,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,4,1786,1794,10,833.8,376.5,825.8,394.8,53.67,47.46,false,DOWN,0.51,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,5,1966,1974,10,835.6,392.9,847.4,379.7,43.96,38.1,false,.,0.42,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,6,2422,2464,44,843.5,377.5,864.5,576.9,371.72,148.24,false,DOWN,5.13,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,7,3186,3198,14,881.3,638.9,848.6,637.4,55.16,39.22,false,LEFT,0.68,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,8,3818,3866,50,854.9,631,875.3,340.3,426.35,166.12,false,UP,7.43,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,9,4008,4026,20,869.6,319.8,887.6,366.1,92.34,59.55,false,DOWN,1.27,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,10,5200,5204,6,857,371.6,864.6,373.2,31.96,30.39,false,.,0.17,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,11,5680,5710,32,858,378,883.4,583.1,324.12,164.15,false,DOWN,5.27,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,12,5922,5940,20,873.8,581,863.1,625.2,85.5,52.89,false,DOWN,1.13,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,3,1,428,450,24,871,425.6,854.6,324.8,196.96,104.83,false,UP,2.65,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,2,694,700,8,860,353.5,853.1,363.8,42.9,39.39,false,.,0.31,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,3,1318,1324,8,857.8,382,846.2,388.9,37.77,34.42,false,.,0.3,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,4,1594,1606,14,850.3,399.9,869.7,383.8,50.13,35.12,false,UP,0.59,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,5,2776,2830,56,873.9,413.3,730.9,609.2,390.97,141.55,false,DOWN,5.81,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,6,3026,3064,40,729.7,605,868,431.4,246.57,135.69,false,UP,5.28,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,7,3188,3210,24,866.5,433.4,857.5,397.1,90.82,48.49,false,UP,0.96,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,8,4040,4096,58,838.6,407.2,675.7,636.9,447.77,161.02,false,DOWN,6.75,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,9,4594,4600,8,699.7,607.1,713.5,607.1,35.48,32.43,false,.,0.29,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,10,4864,4884,22,701.9,605.1,670.8,611.5,76.53,44.67,false,LEFT,0.66,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,11,5430,5474,46,669.4,606.7,850.6,373.7,493.8,191.13,false,UP,7.04,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,4,1,36,56,22,993.6,484.9,919.6,473.8,122.25,68.85,false,LEFT,1.58,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,2,212,252,42,926.1,465.8,780.2,359.5,290.78,126.27,false,LEFT,4.13,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,3,516,550,36,770.5,345.4,860.1,383.6,193.05,88.11,false,RIGHT,2.15,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,4,678,858,182,860.3,398,843.3,366,2312.51,526.9,true,UP,0.91,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,5,1046,1060,16,841,376.6,888.4,393.5,86.11,62.97,false,RIGHT,1.1,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,6,1850,1894,46,871.8,413.7,789.7,583,335.62,134.12,false,DOWN,4.65,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,7,3170,3200,32,753.2,602.9,703.7,607.3,113.27,60.42,false,LEFT,1.03,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,8,3476,3512,38,665.7,623,881.7,394.1,389.06,198.88,false,UP,7.36,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,9,3676,3692,18,864.3,392.5,836.7,417.4,76.09,53.95,false,DOWN,0.87,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,10,4422,4436,16,846.4,390.2,827.2,403.8,45.23,36.26,false,LEFT,0.54,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,11,4886,4930,46,838,407.6,678.4,594.8,392.88,160.15,false,DOWN,5.83,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,12,5276,5320,46,665.3,614.1,843,406.4,428.4,168.67,false,UP,6.46,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,13,5608,5624,18,847.3,386.8,847.2,423.3,73.93,49.67,false,DOWN,0.95,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,14,5890,5902,14,850.5,411.3,851.7,387,54.69,39.61,false,UP,0.63,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,15,6128,6306,180,847.7,395.3,825.8,396.1,1745.85,524.32,true,.,0.46,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,5,1,212,254,44,1012.8,475.3,814.8,372.6,330.59,134.24,false,LEFT,4.94,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,2,518,538,22,787.2,369.5,892.7,357.9,178.35,96.58,false,RIGHT,2.26,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,3,1008,1016,10,872.3,357.1,889.9,354.5,43,38.77,false,.,0.38,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,4,1300,1320,22,880.6,360.8,843.7,361.2,75.64,44.89,false,LEFT,0.78,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,5,1730,1962,234,852.8,373.9,832.9,384.9,1779.51,492.59,true,LEFT,0.51,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,6,2276,2290,16,851.3,392.2,882.4,373.5,63.51,43.86,false,RIGHT,0.82,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,7,2922,2930,10,852.9,357.6,831.3,354.2,47.14,40.59,false,.,0.47,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,8,3102,3158,58,833.4,357,821.1,639.7,457.4,145.9,false,DOWN,7.2,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,9,3296,3310,16,823.6,624.8,817.3,584.2,78.67,55.56,false,UP,1.02,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,10,3778,3834,58,835.1,610.9,848.3,378.7,265.08,121.97,false,UP,5.93,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,11,5654,5692,40,848.2,322.8,854.6,401.4,123.24,83.46,false,DOWN,2.06,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,12,5816,5868,54,863.1,415.8,829.5,593,344.06,127.95,false,DOWN,4.57,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,13,6132,6176,46,828.9,590.3,848.8,331.2,452.95,183.91,false,UP,6.66,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,6,1,172,200,30,880.4,470.9,767.2,356,246,129.11,false,UP,3.82,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,2,464,496,34,768.4,349.3,837.3,379.1,179.59,81.8,false,RIGHT,1.66,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,3,2866,2876,12,845.2,388.3,860.3,398.2,37.06,33.29,false,.,0.41,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,4,3164,3218,56,854.8,394.1,719.3,600.8,375.06,140.46,false,DOWN,5.98,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,5,3830,3858,30,689.1,628.9,676.8,615,80.89,45.13,false,.,0.43,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,6,4024,4066,44,663.9,623.8,867.9,412.7,435.11,178.35,false,UP,6.84,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,7,4244,4258,16,859.7,407.2,841.8,418.7,47.56,35.97,false,.,0.48,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,7,1,450,472,24,800.5,383.1,893.4,378.7,156.91,86.55,false,RIGHT,1.97,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,2,666,846,182,870.1,398.4,864.7,397,2227.93,601.92,true,.,0.12,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,3,1278,1292,16,869.3,390.5,879.9,397.8,34.57,25.53,false,.,0.29,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,4,1952,1964,14,871.7,415.4,901.7,438.9,74.19,58.69,false,RIGHT,0.88,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,5,2172,2222,52,886.1,443.4,834.1,615.5,305.02,119.44,false,DOWN,4.5,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,6,3382,3426,46,864.8,635.8,915.9,400.2,410.95,162.14,false,UP,6.07,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,7,3618,3626,10,901.8,387.5,900.8,403.3,42.38,38.88,false,.,0.41,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,8,4090,4108,20,880.4,405.6,878.9,453.2,89.47,57.37,false,DOWN,1.23,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,9,4564,4612,50,865.2,441.4,893.2,634.7,366.66,151.67,false,DOWN,4.93,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,10,4762,4782,22,901.7,651.9,870.1,625.4,92.54,50.69,false,UP,0.93,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,11,5280,5332,54,889.3,630.8,872.3,375.1,416.32,157.52,false,UP,6.52,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,12,5498,5514,18,873.3,380.6,906.6,401.4,75.39,48.28,false,RIGHT,0.89,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,13,6108,6118,12,879.1,398.8,874.4,413.5,36.58,33.06,false,.,0.39,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,8,1,430,452,24,789.3,401.2,892,383.7,167.59,87.47,false,RIGHT,2.22,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,2,548,764,218,874.9,393.8,915.9,350.8,2295.87,501.12,true,UP,1.42,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,3,894,906,14,898.9,374,885.9,398.5,57.55,47.67,false,DOWN,0.69,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,4,1800,1808,10,881.6,414,902.4,414.5,47.18,41.94,false,.,0.44,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,5,2132,2176,46,897.1,404,795,555.2,318.52,133.5,false,DOWN,4.43,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,6,2442,2726,286,777.9,574.8,682.2,601.4,1338.24,256.27,true,LEFT,2.1,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,7,2888,2912,26,675.1,634.3,714.1,614.7,99.65,56.6,false,RIGHT,0.94,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,8,3674,3694,22,721.8,601,693.8,594.4,71.34,44.88,false,LEFT,0.6,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,9,3856,3890,36,693.3,597.3,820.9,548.1,264.77,112.52,false,RIGHT,2.93,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,10,4040,4078,40,828.9,535.8,877.2,375.6,362.17,136.39,false,UP,4.24,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,11,4380,4396,18,872.4,355,846.7,351.1,52.32,34.09,false,LEFT,0.56,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,12,4730,4748,20,852.5,358.8,882.4,366.8,59.53,36.43,false,RIGHT,0.67,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,13,6012,6054,44,867.5,386.4,713.1,582.2,384.6,161.42,false,DOWN,5.96,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tash,1,1,538,562,26,768.70,431.50,824.1,475.2,129.68,73.66,false,RIGHT,1.62,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,2,910,918,10,822.10,451.80,818,435.8,45.16,39.75,false,.,0.42,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,3,2206,2226,22,829.90,420.90,833.7,452.3,43.91,38.03,false,DOWN,0.82,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,4,2354,2398,46,830.30,456.00,810.3,580.1,230.58,86.54,false,DOWN,3.19,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,5,2892,2912,22,828.50,604.10,835.6,662.8,108.04,62.15,false,DOWN,1.47,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,6,4216,4220,6,836.20,639.60,829.1,635.3,33.31,31.61,false,.,0.18,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,7,6272,6448,178,845.00,635.00,836.7,835.4,947.4,282.69,true,DOWN,4.86,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,2,1,390,428,40,891.90,517.90,770.6,499.9,232.49,98.11,false,LEFT,2.58,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,2,550,572,24,751.70,489.50,817.1,432.5,155.65,81.61,false,UP,2.01,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,3,1460,1618,160,818.10,430.30,769.8,540.8,995.74,266.89,true,DOWN,3.01,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,4,1692,1734,44,779.40,532.40,827,458.1,178.48,74.21,false,UP,2.15,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,5,2058,2098,42,835.70,439.10,746.2,649.1,321.9,134.53,false,DOWN,5.63,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,6,2732,2782,52,727.90,636.60,812.3,467.8,273.59,111.75,false,UP,4.61,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,7,2920,2970,52,825.10,453.80,640.4,650.6,396.95,134.48,false,DOWN,6.28,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,8,3260,3272,14,632.70,666.60,664.1,650.4,63.46,47.72,false,RIGHT,0.76,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,9,5766,5810,46,671.90,630.40,825.6,463.4,289.92,140.19,false,UP,5.30,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,10,6150,6166,18,820.10,451.90,821.6,403.9,88.93,62.07,false,UP,1.24,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,3,1,2,98,98,.,.,787.2,514.2,388.09,222.45,true,DOWN,.,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,2,488,500,14,798.00,468.00,833.5,469.4,63.22,47.07,false,RIGHT,0.75,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,3,658,670,14,823.60,463.50,811.4,436.3,62.29,46.11,false,UP,0.75,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,4,1782,1832,52,823.30,434.00,815.1,634.5,320.86,115.54,false,DOWN,5.09,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,5,1982,1996,16,819.00,647.10,817.6,607.2,75.52,54.1,false,UP,0.99,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,6,2182,2240,60,828.50,612.70,835.8,406.5,362.49,118.69,false,UP,5.26,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,7,2476,2526,52,842.10,412.50,820.9,604.2,335.95,113.11,false,DOWN,4.90,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,8,3220,3234,16,833.40,649.20,818.9,647.9,39.77,25.41,false,.,0.30,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,9,4566,4612,48,821.60,629.70,826.3,437.1,322.75,134.49,false,UP,4.88,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,10,5592,5642,52,839.10,428.70,826.3,646.3,306.61,119.5,false,DOWN,5.51,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,11,5914,6078,166,830.90,653.90,815.4,742.7,903.48,257.15,true,DOWN,2.20,LEFT,Social Engagement,Female,First person,Ostensive
Tash,4,1,452,476,26,738.80,508.20,825.8,432,177.53,102.56,false,UP,2.68,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,2,790,972,184,830.60,440.10,820.9,474.8,953.16,278.28,true,DOWN,0.92,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,3,2128,2168,42,836.70,451.40,752,619.8,209.28,111.6,false,DOWN,4.62,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,4,2618,2642,26,751.80,622.20,751.7,642.7,62.25,40.31,false,DOWN,0.51,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,5,3076,3108,34,744.90,635.70,660.1,669.5,190.77,86.92,false,LEFT,1.94,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,6,3490,3502,14,630.80,674.90,648.1,644.1,67.47,55.24,false,UP,0.84,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,7,3840,3852,14,653.60,651.70,626.8,665,52.73,39.04,false,LEFT,0.64,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,8,4374,4412,40,647.50,652.80,787.7,469.1,263.8,141.35,false,UP,5.47,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,9,4712,4724,14,804.90,466.50,814.9,448.4,48.21,35.98,false,UP,0.51,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,10,5066,5256,192,820.30,460.60,811,536.1,1024.48,251.88,true,DOWN,1.94,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,5,1,40,54,16,745.20,524.50,736.7,510.7,64.09,42.28,false,.,0.39,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,2,468,490,24,749.00,514.10,812.1,451.8,149.93,86.86,false,UP,2.07,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,3,762,766,6,822.70,446.70,814,447.1,32.14,30.37,false,.,0.18,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,4,2554,2738,186,828.30,444.10,712.1,656.2,969.88,286.5,true,DOWN,5.87,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,5,3738,3968,232,671.20,641.20,654.2,706.1,1193.93,255.46,true,DOWN,1.63,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,6,4610,4634,26,654.60,634.30,744.5,528.9,202.25,125.49,false,UP,3.24,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,7,4930,4954,26,777.40,529.40,794.5,418.1,195.92,107.9,false,UP,2.88,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,6,1,466,490,26,952.20,524.70,830.6,433.3,243.61,133.97,false,LEFT,3.46,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,2,824,836,14,835.80,429.30,816.2,408.7,56.69,41.22,false,UP,0.68,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,3,3416,3454,40,830.70,437.60,808.8,641.7,287.86,130.5,false,DOWN,5.19,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,4,3672,3680,10,809.60,639.10,799,652.4,42.26,37.27,false,.,0.40,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,5,4782,4832,52,812.10,645.70,813.2,423.5,313.8,130.55,false,UP,5.63,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,6,6080,6092,14,822.90,430.40,859.2,426.8,64.27,48.78,false,RIGHT,0.77,LEFT,Social Engagement,Male,First person,Ostensive
Tash,7,1,446,468,24,739.10,530.00,827.6,462,187.02,102.83,false,RIGHT,2.54,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,2,890,910,22,841.70,462.20,827.3,444.9,64.95,36.95,false,UP,0.54,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,3,1596,1652,58,834.10,447.90,746.1,632.8,298.26,107.29,false,DOWN,5.03,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,4,1860,1868,10,751.40,646.90,748,627.9,49.1,41.83,false,.,0.48,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,5,2082,2122,42,744.10,636.20,828.8,474.7,228.43,111.01,false,UP,4.44,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,6,2306,2350,46,828.40,471.50,684.3,668.1,334.52,126.47,false,DOWN,5.78,LEFT,Social Engagement,Male,Third person,Non-ostensive
